id,LUAD_17T,LUAD_18T,LUAD_19T,LUAD_20T,LUAD_22T,LUAD_23T,LUAD_24T,LUAD_25T,LUAD_26T,LUAD_27T,LUAD_28T,LUAD_29T,LUAD_30T,LUAD_33T,LUAD_34T,LUAD_35T,LUAD_37T,LUAD_38T,LUAD_39T,LUAD_40T,LUAD_41T,LUAD_42T,LUAD_43T,LUAD_44T,LUAD_45T,LUAD_46T,LUAD_47T,LUAD_48T,LUAD_49T,LUAD_50T,LUAD_51T,LUAD_52T,LUAD_53T,LUAD_54T,LUAD_55T,LUAD_56T,LUAD_57T,LUAD_58T,LUAD_60T,LUAD_61T,LUAD_90T,LUAD_91T,LUAD_17N,LUAD_18N,LUAD_19N,LUAD_20N,LUAD_22N,LUAD_23N,LUAD_24N,LUAD_25N,LUAD_26N,LUAD_27N,LUAD_28N,LUAD_29N,LUAD_30N,LUAD_33N,LUAD_34N,LUAD_35N,LUAD_37N,LUAD_38N,LUAD_39N,LUAD_40N,LUAD_41N,LUAD_42N,LUAD_44N,LUAD_45N,LUAD_46N,LUAD_47N,LUAD_48N,LUAD_49N,LUAD_50N,LUAD_51N,LUAD_52N,LUAD_53N,LUAD_54N,LUAD_55N,LUAD_56N,LUAD_57N,LUAD_60N,LUAD_61N,LUAD_90N,LUAD_91N
A5PKW4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5PLN7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5YKK6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5YM69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,78323384.28,0.0,0.0,119828548.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244449807.4,0.0,54243955.78,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5YM69;Q12774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,140436667.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6H8Y1,107907822.3,0.0,129828824.9,0.0,0.0,95349302.87,85971885.97,112242127.8,0,80847983.92,70238892.14,0.0,0.0,0.0,115173618,84602736.64,0.0,119466690.8,127961956.4,150777667.9,139140160.8,66144146.11,0.0,128419475.1,108162992.0,127163011.9,124384597.6,125900603.7,134281196.1,0.0,115671206.1,124897220.6,0.0,58857520.35,0,0.0,0.0,86970082.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121269932.7,0.0,33832644.4,0.0,0.0,0.0,99355380.65,0.0,0.0,0.0,0.0,118449065.3,0.0,0,0.0,0,133308417.6,136173378.5,94425030.2,0.0,0.0,0.0,0.0,0.0,129959623.4,54005730.97,117564830.5,0.0,76709629.89,72766615.94,0.0,0.0,89596007.55,0.0,0.0,0.0,0.0
A6NC98,0.0,92253406.2,0.0,123152406.3,0.0,140802605.7,0.0,0.0,0,61418983.92,62365892.14,0.0,68386628.32,115322048.3,0,0.0,0.0,119847490.8,128352756.4,133320097.9,134043260.8,0.0,126175212.5,0.0,0.0,0.0,124576097.6,0.0,0.0,0.0,0.0,117664820.6,0.0,73048120.35,0,0.0,100447627.6,0.0,110742344.4,0.0,0.0,0.0,0.0,0.0,109516559.4,0.0,0.0,0.0,0.0,105070679.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,135210188.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66637730.97,0.0,0.0,80680829.89,0.0,0.0,0.0,0.0,84316942.76,0.0,0.0,0.0
A6ND36,80216722.29,124417606.2,101253224.9,0.0,0.0,0.0,77664685.97,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,135628067.9,134423860.8,0.0,124288992.5,0.0,105984992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54543120.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6NDB9,361688089.2,196057012.4,200204349.8,114569106.3,0.0,284553211.5,419139544.0,669460239.0,0,48312483.92,242060568.6,86828713.12,0.0,235947596.6,482142762,154861473.3,549687327.6,719726254.0,399954569.2,586673571.6,410212782.4,0.0,526762750.0,252304160.2,0.0,0.0,126165697.6,506785514.8,0.0,0.0,0.0,235618541.2,0.0,165683240.7,279464489,475905603.6,348675082.9,74470082.52,0.0,0.0,254998316.8,493425914.8,107532340.3,0.0,225597218.8,0.0,112295424.5,464544966.4,0.0,380682238.8,0.0,0.0,76157249.66,0.0,182321717.0,491949366.0,118507165.3,280481960.3,0,264667707.4,127042708,411985902.8,411105135.5,85377330.2,261602716.6,221746391.0,0.0,131133273.9,502517234.4,339757770.2,69298730.97,358016091.5,490683166.0,87958929.89,0.0,326305185.7,386476932.2,292145522.6,0.0,117140877.9,375164397.1,117468177.3
A6NEL2,0.0,0.0,0.0,0.0,0.0,0.0,80187485.97,0.0,0,0.0,40108692.14,0.0,0.0,115974948.3,0,0.0,0.0,0.0,0.0,0.0,270107911.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56689820.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6NFI3,111597822.3,256923212.4,131591824.9,124151406.3,120401398.5,101503302.9,0.0,210878855.6,129267882,216989967.8,198057784.2,197251826.2,123342428.3,267676296.6,115481918,102141736.6,126196981.9,373332572.4,274005012.8,281545435.8,305249321.6,250013438.3,129460212.5,256195440.2,101788592.0,138651011.9,252121595.2,134702003.7,274709092.2,81762955.78,133406406.1,310912441.2,0.0,224854240.6,189065726,252780801.8,93350327.64,68098082.52,218144688.8,138290490.4,126744008.4,330701936.1,106925840.3,110822349.3,0.0,245233865.4,225145239.0,123367688.8,99859281.81,0.0,228283879.6,102743880.7,97053849.66,103096513.4,170200317.0,248821683.0,0.0,91633253.43,237840200,133029103.7,249870216,406299602.8,137762578.5,177939860.4,0.0,228386191.0,134482373.6,0.0,127790033.6,227360946.8,68982730.97,0.0,129141441.5,89009929.89,173351231.9,0.0,91564283.05,179685515.1,185639485.5,239082155.8,126211865.7,117769277.3
A6NGC4,79204522.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49539683.92,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123772097.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105789579.6,0.0,0.0,0.0,0.0,82855458.51,0.0,0.0,0.0,0,0.0,0,133596667.6,135459348.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86979683.05,0.0,0.0,0.0,0.0,0.0
A6NI79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88302267.79,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105106079.6,0.0,0.0,76141449.66,98765623.42,82361258.51,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41730130.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6NIX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51150583.92,42288992.14,0.0,64053328.32,0.0,0,0.0,118208181.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56972720.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6NJT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6NKB5,0.0,0.0,0.0,0.0,264330797.0,0.0,1687280658.0,0.0,0,0.0,491963676.3,253180426.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435385898.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544080274.5,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6NKD9,0.0,87575966.2,0.0,0.0,98548698.53,0.0,0.0,91292727.79,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,118555090.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132156296.1,40369455.78,0.0,0.0,0.0,57396920.35,0,76852500.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113844950,0.0,0,0.0,134892898.5,0.0,0.0,0.0,0.0,0.0,0.0,116421823.4,46058630.97,0.0,0.0,78182329.89,72608415.94,97839561.88,90508283.05,91612807.55,82612742.76,0.0,0.0,0.0
A6NKF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,71864736.64,121467781.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58132220.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6NKN8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,124792490.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6NLI5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6NNZ2;P04350;P07437;P68371;Q9BVA1;Q13885;Q3ZCM7;Q9BUF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6QL63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128806711.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7E2V4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47875983.92,93480584.28,0.0,68685528.32,0.0,0,0.0,0.0,117528620.8,0.0,136383067.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59062520.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87677042.76,0.0,0.0,0.0
A7KAX9,104764822.3,202189612.4,99626024.93,0.0,100196398.5,43754502.87,178859571.9,91292327.79,0,74744983.92,0.0,0.0,149032156.6,236192896.6,0,65336636.64,369416245.7,0.0,0.0,136927967.9,0.0,0.0,0.0,127428075.1,0.0,127003411.9,0.0,0.0,0.0,85837711.56,114308106.1,0.0,0.0,201303261.1,184885526,0.0,0.0,68259082.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32621644.4,0.0,105530979.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117458330.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7MBM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,44874892.14,83580113.12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7MCY6,0.0,0.0,0.0,0.0,0.0,0.0,75493285.97,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29867144.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,102842945.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7XYQ1,0.0,93474906.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8CG34,88160822.29,88732106.2,0.0,0.0,0.0,0.0,0.0,91037427.79,0,0.0,48785892.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52962182.52,0.0,0.0,0.0,0.0,0.0,108117249.3,0.0,0.0,0.0,0.0,0.0,107881479.6,0.0,0.0,0.0,0.0,81565458.51,0.0,0.0,0.0,0,0.0,0,134931167.6,0.0,85265930.2,0.0,106080245.5,0.0,0.0,122787623.6,116363423.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8CG34;A6NF01;Q96HA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46211344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8CG34;Q96HA1,159960144.6,0.0,0.0,0.0,105683398.5,0.0,169331571.9,92564527.79,0,0.0,0.0,0.0,0.0,0.0,0,0.0,117859381.9,0.0,0.0,134689367.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56227955.78,0.0,241404141.2,88700278.99,58034120.35,0,0.0,0.0,58249082.52,0.0,121546190.4,0.0,0.0,0.0,0.0,0.0,0.0,110853124.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113588750,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117686123.4,0.0,0.0,0.0,0.0,0.0,0.0,86079983.05,87974507.55,0.0,114918677.9,0.0,0.0
A8K855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,133433467.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8MPP1;Q96FC9,100655822.3,0.0,0.0,0.0,0.0,64888302.87,85179885.97,0.0,0,47741183.92,63671892.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,58781446.11,0.0,0.0,0.0,0.0,0.0,0.0,131386996.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8MQ27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89297127.79,0,0.0,40870292.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129611696.1,0.0,0.0,115534650.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8MVU1;P14598;A6NI72,0.0,188786412.4,0.0,113940306.3,0.0,116173605.7,0.0,89911027.79,264959164,112377767.8,58957892.14,0.0,0.0,116804548.3,0,0.0,0.0,0.0,130554556.4,0.0,135983260.8,0.0,0.0,128607975.1,103715292.0,0.0,0.0,0.0,131978696.1,57458955.78,0.0,0.0,88755778.99,0.0,86782863,0.0,89189427.64,0.0,177588488.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33697444.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8MVW0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8MWX3;A8K0Z3;C4AMC7;Q6VEQ5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8MWX3;A8K0Z3;C4AMC7;Q6VEQ5;Q9NQA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8TX70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134959982,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,133045500.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108343840.3,109536149.3,119084459.4,126162032.7,110287424.5,51588344.4,0.0,104485579.6,0.0,101324080.7,81019349.66,112579513.4,0.0,144646091.5,126644165.3,84693253.43,119502250,133883603.7,135057908,140161467.6,143392578.5,99575030.2,0.0,107244845.5,131560173.6,136858273.9,151471533.6,0.0,65809730.97,0.0,124051741.5,0.0,97922115.94,113217861.9,94622883.05,94246507.55,0.0,116704277.9,126550265.7,125177077.3
